,STATEFP,CD115FP,PPopper,CHull,LongVar,LatVar,BClark,XSym,YSym
0,02,00,-1.539332734647014,21.040087871654457,21.047352978406103,19.82808314916017,6.750436417306198,-0.9425572470423941,-3.028227747625717
1,10,00,1.972069475774419,-0.05729025697296112,-0.04886549105658073,-0.11227082556527003,-1.1518127913409881,-0.24993338756107508,0.24940292839764663
2,30,00,1.3854777281021167,0.1968337738006021,-0.015619368424915677,1.3083398229085452,-0.8013086997094961,1.093344059449868,1.5529388151097792
3,38,00,1.4895078545677771,0.05616422045498662,-0.03740994621373452,0.4136034196744453,-1.9746871115931033,2.013227711783597,1.8657491134288855
4,46,00,2.0167134957145807,0.068255247730676,-0.03091651098370268,0.8206001121592544,-1.1394304637839974,1.3064773180764269,1.9795686037478561
5,50,00,0.9227406896856559,-0.043443383353245026,-0.047811412144966856,0.08991386104957827,-0.05257503569446883,0.6765956906888166,-0.027934208951201727
6,56,00,3.882556700369204,0.08796004991890831,-0.02822061683285792,1.6631950040125778,-0.9120505073827757,2.1427864198828397,2.113768850619888
7,01,01,-0.7427017657108423,-0.04882095704859206,-0.048473225646113755,-0.07951201081042003,0.2760372375192718,0.2657153721049882,-0.8547867013943719
8,04,01,-0.3903022709868473,0.0398819419621107,-0.045705328558220897,0.8614606765073366,1.1483766348061246,0.741714869689132,-0.49595944538577275
9,05,01,-1.0209293910566881,-0.023058267680207026,-0.04708641975209235,0.30020538043883727,0.8834345850823239,-0.6719918479358764,1.2587969215014099
10,06,01,0.27625115886482643,-0.012530066070763608,-0.04533206580905598,0.5494363218409183,-1.112782307323666,0.6741048575557892,0.6639059150827076
11,08,01,-1.2736517718415683,-0.06101968915612321,-0.048891046759033795,-0.21632694174056882,1.0928392007548098,-0.8222218815923669,-2.315856152641177
12,09,01,-0.6434151112960875,-0.05999979302571921,-0.04879981734231919,-0.20988919188892774,0.05628301548189121,0.1529400126208399,-0.23540817773740827
13,12,01,0.8313160282503671,-0.05403975389446163,-0.047233047205296835,-0.18969233209349864,-1.2989209893511342,1.0808147977881333,1.6308417843889038
14,13,01,-0.25598572456082225,-0.04582290563595233,-0.04819440765486673,0.13937710252242397,-0.19541414586938466,-0.22854425220107935,-0.2756604664631687
15,15,01,1.1161379738281183,-0.06090317205800775,-0.0488834162986656,-0.21701021385034924,-0.9087260328099317,-0.6390256528889369,0.46983374914534487
16,16,01,-0.4478925042364276,0.024531033344062984,-0.04669700945614404,1.4295924649025298,0.32431608465063777,1.2683141270458875,0.13157252411285583
17,17,01,-1.0713880073917705,-0.06093138974503526,-0.048889332867091774,-0.21258605269955347,1.225547521029163,-2.2836679137202736,-1.306805370734581
18,18,01,2.5332460347478447,-0.0591697619564563,-0.04871288712044522,-0.19525960011891363,-0.8433763592555267,1.3493804236338403,0.794392412482151
19,19,01,0.09429499463630449,-0.034283535752176186,-0.04659281783499804,0.12895409991313922,-0.49215853856012515,0.3825109485400498,0.43980361380561067
20,20,01,1.2293637653271177,0.02437626888524998,-0.03773605376230375,0.5758308207494378,0.4515843794724581,0.833542784396974,1.0466612077226434
21,21,01,-1.0658429710999682,-0.033095263626232836,-0.04397512883919144,-0.09812712839471299,1.701007127535209,0.008185103700100421,-0.1629925569592647
22,22,01,-0.7963303420430625,-0.04316204001670884,-0.04852115967983073,-0.12653298869696464,0.868479384288387,-0.12171434699026949,0.1658178072432668
23,23,01,-0.6896277741045242,-0.04863894819074485,-0.04801861591450477,-0.11630110926043272,0.2859471559026255,-1.2407133364012537,-0.6353205341830315
24,24,01,-0.7438643271027046,-0.047128032367227686,-0.048237492353577736,-0.11272628941328507,-0.35834729275658145,0.061572860296384715,-0.4959377725508126
25,25,01,0.28937967453903496,-0.05670925462588536,-0.04848315402153592,-0.18916434555245712,1.0591232166722053,0.4947516790480151,-0.2691365352963755
26,26,01,0.6665764472522162,0.04527984422654738,-0.03898453761255213,0.3102785017228932,0.3101724366312686,-0.9121323483947019,-0.6961215863909422
27,27,01,0.1262341675475666,-0.038835372306262876,-0.04204397117863197,-0.11823042039877837,1.2410342966354528,0.07218092138819629,1.3815522698955158
28,28,01,0.7304268866478736,-0.04369349046452692,-0.047756572076481554,0.10414513772086695,-0.5544477670579899,0.45011924875959197,0.48448647657090604
29,29,01,0.1315162790146592,-0.06108293606112408,-0.048916594412840776,-0.2163145005285027,-1.0193602057662767,0.7649816977101604,0.9712796029021646
30,31,01,0.4556132080399053,-0.04548541394963761,-0.04780972630869903,-0.013966893953272906,-1.1807617170879323,1.0175385933148728,0.5368363006723033
31,32,01,2.5021519172875837,-0.06138515551759122,-0.04890946928960078,-0.21991530854973387,0.05040173889074932,1.6311947432670038,1.8452160192833282
32,33,01,-0.6260713237428345,-0.05486656589726877,-0.04867790233914797,-0.10207600479049087,0.38139426918506764,0.2060806041189178,0.44830912599239364
33,34,01,0.10440105236667542,-0.0607862401577388,-0.048863307221936485,-0.21512214205623845,1.0474301462914741,0.10632297289430534,-1.0102422903896005
34,35,01,0.04030025591846541,-0.05274484414791761,-0.04850523388870453,-0.16828807608695853,-0.04297030409444877,-0.5470700829911892,-1.0697926953282058
35,36,01,1.2075197536895839,-0.058469493531350517,-0.04851579436648379,-0.2040868541486598,-1.2802516808305358,-0.04698040682015564,-0.11912236821236741
36,37,01,-0.5100200768521468,-0.049444502942309544,-0.0475095140519459,-0.14958324381997462,0.5474368113925784,0.14354637892031352,0.03866309556529471
37,39,01,-0.787002306607988,-0.05992493897164005,-0.04883810574027311,-0.21125919051544995,2.3050911989321543,-1.6213679270640216,-2.0753687135404615
38,40,01,-0.3575204266148383,-0.056840748255449276,-0.04874879656889062,-0.15129833861856384,1.2253679952877417,-0.7245462899644883,-0.9405991800682934
39,41,01,0.0826601411421898,-0.05412221940422159,-0.04853349689142246,-0.11092658840081691,-0.7289680278722599,0.23632326267324583,-0.08584623676403846
40,42,01,-1.4243217634187773,-0.06129907408135342,-0.04889486116682405,-0.21887535885752019,0.7793319261185958,-1.681033925415965,-1.2068658049488374
41,44,01,0.14628611796937727,-0.06023785124442354,-0.04889775350883882,-0.21031093528983139,0.29304836596217454,-0.8510920164856917,-1.4940985945680891
42,45,01,-1.2341737398954071,-0.05612788075328165,-0.04847822805675573,-0.1506633078838482,1.958499374781154,-2.137985116350845,-1.9736075564612587
43,47,01,-0.2930684779777976,-0.053949688874422114,-0.047754322924513905,-0.16263776039757438,0.7372679899692989,-1.3731068741346284,0.1607996541395273
44,48,01,-0.38842922407667857,-0.047414104109798336,-0.04810595888041729,0.0533069650003139,-0.4153082990979238,0.022451364214548273,0.20822643765222967
45,49,01,0.18572123353485537,-0.015852252572967983,-0.045885709856541786,0.040300719880487425,4.208798662815942,-2.086261091759576,-2.0497632760735347
46,51,01,-0.1786717217568335,-0.05236363124718597,-0.04859598299770539,-0.05331850132801632,-0.06998412776946983,-1.005457876333696,-0.06538360171319578
47,53,01,-0.4316004080639123,-0.04630710710876251,-0.0480558712169046,-0.0599095616603718,-0.7027573103129974,0.5963318523047448,-0.40877559245625833
48,54,01,-0.9117179726556537,-0.04182323773711586,-0.046813626618493344,-0.08080669153394195,0.11716287151793343,-2.0463899921683324,0.5153304083023867
49,55,01,0.05180286071479405,-0.0568414706497769,-0.04847690885706161,-0.19971122025313867,2.1858341388579103,0.15131278915597154,1.5804438181130962
50,01,02,-0.2927718483381355,-0.04338146688398782,-0.047829668212613634,-0.052051540798392276,-0.29320039009801635,0.12089566768178654,0.6865210663626797
51,04,02,1.7782027059411643,-0.049798670062040876,-0.04781913701447952,-0.154770137440992,-1.348044394195332,1.224297481231552,1.1740775023845536
52,05,02,-0.0817354122519481,-0.05176002355269042,-0.048264011173818365,-0.16104148842510946,-0.16631770077978825,0.5010791312137448,-0.21006203874399015
53,06,02,-0.5634833402681813,-0.02670792414569942,-0.04835704345148767,0.8952103393802164,0.47389276890958093,-0.3180088680756136,0.08752628416853693
54,08,02,-0.20509144598860782,-0.04697974777963205,-0.04811479442549149,-0.04434605543191434,-0.8252231614844016,0.4420659287487526,0.6443094040275495
55,09,02,1.3261733525731203,-0.057791433909474124,-0.04860208860198454,-0.16302199066503842,-0.8739048614066052,1.551011282818154,0.858633149425695
56,12,02,-0.6483399235983377,-0.034758940773539526,-0.0453500626854274,-0.030594769626368142,1.2228906496187217,-0.6722672188438406,-0.08470053748626254
57,13,02,0.4825644342388853,-0.045999739193599364,-0.04808911416218187,0.1558089744928349,-0.7754366174496274,0.9559156519703687,0.685224274962095
58,15,02,-1.5186331051256419,0.1350017260137446,0.023655318437034417,2.2633236520389386,3.266842829108998,-3.101398533544887,-3.036077865667349
59,16,02,0.48209141625281415,0.021087778397344242,-0.042698890707463584,0.3478009694699117,-1.1784759203476654,0.4417406543685944,0.7907665217725791
60,17,02,0.9038603262033398,-0.05953887636964954,-0.04880483585069744,-0.17086269007626276,-0.2646110920576183,-0.799114616722763,0.12749055061814318
61,18,02,1.7135358346735015,-0.05434466213913946,-0.04829419283234321,-0.11254358895620316,-1.2998179559955656,0.8211548606236374,0.8636865823865488
62,19,02,0.5393709947478975,-0.036428808435212325,-0.04521784060325324,-0.016413593462150464,0.5790619100706725,0.24025341341809772,0.4044999085510186
63,20,02,0.8673450614078069,-0.033750575958483464,-0.047736629152326814,0.5160479188914184,0.18014552652730476,0.9916608424164411,-0.4573789233342015
64,21,02,-1.1293218914672003,-0.0453264131293119,-0.046851233783008664,-0.1280237930247223,0.010718374706279206,0.3096103032719305,0.44819004698903475
65,22,02,-1.589724510444047,-0.05658775984570288,-0.04809237025684752,-0.1988342387631908,1.0818685218908937,-2.357590014858163,-1.341506474942899
66,23,02,0.3753389219130899,-0.00431183969465935,-0.04498842983376822,0.5934205049152601,-0.9572031581313928,0.650663239215221,1.2985017591022479
67,24,02,-1.5400905687900444,-0.059990959288320905,-0.04884000373592002,-0.21194259425353051,0.984790780670084,-0.8771889886388796,-0.451895457695627
68,25,02,0.07948251508934087,-0.058183989045113,-0.04850314149821449,-0.18655376529824585,0.6456587940495792,-0.3287358481835944,-0.2633160202882192
69,26,02,1.4475729158027155,-0.05083934847232626,-0.04853114597525753,-0.030265140737545597,-1.0995391567997603,1.047935119351697,1.2655528995303784
